id_city,city_name,department_name,measurement
3,Arauca,Arauca,34.6
6,Tunja,Boyaca,13.5
21,Pasto,Narino,28.8
30,Cali,Valle del Cauca,1.0
14,Bogota,Cundinamarca,21.5
27,Bucaramanga,Santander,18.8
6,Tunja,Boyaca,28.4
8,Florencia,Caqueta,45.6
15,Inirida,Guainia,15.8
29,Ibague,Tolima,2.4
21,Pasto,Narino,46.1
20,Villavicencio,Meta,27.2
5,Cartagena,Bolivar,22.6
26,San Andres,San Andres y Providencia,25.2
10,Popayan,Cauca,2.0
25,Pereira,Risaralda,37.1
9,Yopal,Casanare,17.1
25,Pereira,Risaralda,6.1
5,Cartagena,Bolivar,24.6
8,Florencia,Caqueta,23.1
20,Villavicencio,Meta,50.1
6,Tunja,Boyaca,28.6
13,Monteria,Cordoba,38.6
23,Mocoa,Putumayo,39.0
9,Yopal,Casanare,1.6
7,Manizales,Caldas,2.7
24,Armenia,Quindio,10.4
24,Armenia,Quindio,38.3
21,Pasto,Narino,5.8
15,Inirida,Guainia,32.6
1,Leticia,Amazonas,40.4
3,Arauca,Arauca,33.5
4,Barranquilla,Atlantico,41.9
15,Inirida,Guainia,37.7
22,Cucuta,Norte de Santander,40.7
22,Cucuta,Norte de Santander,42.7
3,Arauca,Arauca,44.9
11,Valledupar,Cesar,0.0
32,Puerto Carreno,Vichada,17.3
17,Neiva,Huila,28.6
2,Medellin,Antioquia,11.8
12,Quibdo,Choco,45.9
30,Cali,Valle del Cauca,30.3
28,Sincelejo,Sucre,27.5
25,Pereira,Risaralda,36.9
12,Quibdo,Choco,22.9
26,San Andres,San Andres y Providencia,36.3
14,Bogota,Cundinamarca,17.5
1,Leticia,Amazonas,33.4
24,Armenia,Quindio,0.7
27,Bucaramanga,Santander,39.3
4,Barranquilla,Atlantico,26.9
20,Villavicencio,Meta,2.1
18,Riohacha,La Guajira,4.8
20,Villavicencio,Meta,40.2
7,Manizales,Caldas,42.9
31,Mitu,Vaupes,4.3
25,Pereira,Risaralda,14.3
4,Barranquilla,Atlantico,41.3
21,Pasto,Narino,12.6
14,Bogota,Cundinamarca,0.0
26,San Andres,San Andres y Providencia,29.0
17,Neiva,Huila,14.0
27,Bucaramanga,Santander,14.4
24,Armenia,Quindio,37.7
4,Barranquilla,Atlantico,34.8
17,Neiva,Huila,36.9
20,Villavicencio,Meta,13.8
4,Barranquilla,Atlantico,1.1
26,San Andres,San Andres y Providencia,47.9
29,Ibague,Tolima,7.7
7,Manizales,Caldas,16.8
30,Cali,Valle del Cauca,0.3
6,Tunja,Boyaca,38.9
28,Sincelejo,Sucre,42.7
15,Inirida,Guainia,43.4
12,Quibdo,Choco,23.1
10,Popayan,Cauca,1.5
7,Manizales,Caldas,39.9
29,Ibague,Tolima,10.6
3,Arauca,Arauca,14.1
18,Riohacha,La Guajira,33.7
23,Mocoa,Putumayo,47.7
24,Armenia,Quindio,20.3
19,Santa Marta,Magdalena,48.3
1,Leticia,Amazonas,47.0
6,Tunja,Boyaca,7.4
8,Florencia,Caqueta,14.3
29,Ibague,Tolima,31.6
24,Armenia,Quindio,42.3
13,Monteria,Cordoba,36.6
20,Villavicencio,Meta,28.1
23,Mocoa,Putumayo,1.2
16,San Jose del Guaviare,Guaviare,16.7
21,Pasto,Narino,40.4
9,Yopal,Casanare,41.1
28,Sincelejo,Sucre,41.5
26,San Andres,San Andres y Providencia,24.7
18,Riohacha,La Guajira,11.2
6,Tunja,Boyaca,47.0
27,Bucaramanga,Santander,36.8
20,Villavicencio,Meta,48.2
14,Bogota,Cundinamarca,49.7
32,Puerto Carreno,Vichada,43.5
22,Cucuta,Norte de Santander,29.6
19,Santa Marta,Magdalena,43.3
10,Popayan,Cauca,22.4
1,Leticia,Amazonas,37.6
18,Riohacha,La Guajira,11.3
15,Inirida,Guainia,39.2
2,Medellin,Antioquia,45.8
6,Tunja,Boyaca,46.7
21,Pasto,Narino,32.2
10,Popayan,Cauca,0.6
31,Mitu,Vaupes,24.3
6,Tunja,Boyaca,14.9
16,San Jose del Guaviare,Guaviare,44.1
1,Leticia,Amazonas,35.3
3,Arauca,Arauca,44.0
13,Monteria,Cordoba,45.5
13,Monteria,Cordoba,20.7
21,Pasto,Narino,40.3
30,Cali,Valle del Cauca,17.3
13,Monteria,Cordoba,11.7
15,Inirida,Guainia,39.1
29,Ibague,Tolima,4.1
28,Sincelejo,Sucre,0.1
21,Pasto,Narino,9.6
28,Sincelejo,Sucre,22.5
8,Florencia,Caqueta,12.0
24,Armenia,Quindio,12.9
31,Mitu,Vaupes,10.1
19,Santa Marta,Magdalena,37.2
32,Puerto Carreno,Vichada,14.1
13,Monteria,Cordoba,15.3
26,San Andres,San Andres y Providencia,22.1
12,Quibdo,Choco,43.6
22,Cucuta,Norte de Santander,39.1
10,Popayan,Cauca,20.3
14,Bogota,Cundinamarca,10.3
21,Pasto,Narino,9.9
8,Florencia,Caqueta,42.2
6,Tunja,Boyaca,5.5
2,Medellin,Antioquia,10.7
32,Puerto Carreno,Vichada,45.9
12,Quibdo,Choco,12.3
30,Cali,Valle del Cauca,17.5
11,Valledupar,Cesar,42.8
16,San Jose del Guaviare,Guaviare,35.4
20,Villavicencio,Meta,25.3
12,Quibdo,Choco,38.9
30,Cali,Valle del Cauca,32.8
6,Tunja,Boyaca,17.8
11,Valledupar,Cesar,15.0
20,Villavicencio,Meta,44.9
22,Cucuta,Norte de Santander,39.7
29,Ibague,Tolima,10.9
8,Florencia,Caqueta,33.9
2,Medellin,Antioquia,19.0
11,Valledupar,Cesar,17.4
7,Manizales,Caldas,49.1
24,Armenia,Quindio,23.6
25,Pereira,Risaralda,44.8
6,Tunja,Boyaca,18.4
32,Puerto Carreno,Vichada,6.1
8,Florencia,Caqueta,25.5
17,Neiva,Huila,32.8
13,Monteria,Cordoba,45.5
3,Arauca,Arauca,43.0
19,Santa Marta,Magdalena,8.5
26,San Andres,San Andres y Providencia,41.5
29,Ibague,Tolima,8.3
1,Leticia,Amazonas,41.8
1,Leticia,Amazonas,15.0
18,Riohacha,La Guajira,5.6
15,Inirida,Guainia,10.0
8,Florencia,Caqueta,20.7
17,Neiva,Huila,27.5
15,Inirida,Guainia,14.7
9,Yopal,Casanare,12.2
26,San Andres,San Andres y Providencia,47.9
20,Villavicencio,Meta,11.2
5,Cartagena,Bolivar,25.5
1,Leticia,Amazonas,35.1
21,Pasto,Narino,1.5
3,Arauca,Arauca,48.7
20,Villavicencio,Meta,42.4
30,Cali,Valle del Cauca,4.7
12,Quibdo,Choco,36.9
22,Cucuta,Norte de Santander,49.1
15,Inirida,Guainia,41.6
28,Sincelejo,Sucre,4.2
16,San Jose del Guaviare,Guaviare,24.7
26,San Andres,San Andres y Providencia,0.8
23,Mocoa,Putumayo,3.0
17,Neiva,Huila,38.1
10,Popayan,Cauca,45.1
8,Florencia,Caqueta,31.7
31,Mitu,Vaupes,9.8
19,Santa Marta,Magdalena,13.7
6,Tunja,Boyaca,18.0
28,Sincelejo,Sucre,46.6
15,Inirida,Guainia,16.4
5,Cartagena,Bolivar,44.1
1,Leticia,Amazonas,32.8
12,Quibdo,Choco,0.8
23,Mocoa,Putumayo,29.6
27,Bucaramanga,Santander,40.3
23,Mocoa,Putumayo,33.6
1,Leticia,Amazonas,38.7
24,Armenia,Quindio,49.0
24,Armenia,Quindio,21.7
30,Cali,Valle del Cauca,11.9
13,Monteria,Cordoba,44.5
18,Riohacha,La Guajira,13.6
12,Quibdo,Choco,35.2
31,Mitu,Vaupes,44.9
19,Santa Marta,Magdalena,13.6
21,Pasto,Narino,6.2
14,Bogota,Cundinamarca,43.2
27,Bucaramanga,Santander,25.6
14,Bogota,Cundinamarca,19.5
17,Neiva,Huila,11.7
15,Inirida,Guainia,23.3
32,Puerto Carreno,Vichada,19.6
26,San Andres,San Andres y Providencia,24.0
13,Monteria,Cordoba,32.4
14,Bogota,Cundinamarca,33.7
1,Leticia,Amazonas,24.3
15,Inirida,Guainia,26.7
23,Mocoa,Putumayo,5.1
25,Pereira,Risaralda,29.6
28,Sincelejo,Sucre,13.4
17,Neiva,Huila,24.3
6,Tunja,Boyaca,41.3
17,Neiva,Huila,45.9
31,Mitu,Vaupes,0.1
28,Sincelejo,Sucre,6.8
9,Yopal,Casanare,5.8
24,Armenia,Quindio,39.1
17,Neiva,Huila,30.4
21,Pasto,Narino,39.4
29,Ibague,Tolima,9.4
18,Riohacha,La Guajira,4.4
9,Yopal,Casanare,26.8
23,Mocoa,Putumayo,21.7
10,Popayan,Cauca,5.3
24,Armenia,Quindio,12.5
20,Villavicencio,Meta,4.5
22,Cucuta,Norte de Santander,18.0
29,Ibague,Tolima,29.4
20,Villavicencio,Meta,48.9
15,Inirida,Guainia,26.0
1,Leticia,Amazonas,25.0
12,Quibdo,Choco,13.1
29,Ibague,Tolima,6.5
28,Sincelejo,Sucre,0.8
13,Monteria,Cordoba,12.6
28,Sincelejo,Sucre,19.9
18,Riohacha,La Guajira,43.8
14,Bogota,Cundinamarca,45.9
8,Florencia,Caqueta,21.5
14,Bogota,Cundinamarca,27.2
3,Arauca,Arauca,2.7
5,Cartagena,Bolivar,26.2
17,Neiva,Huila,22.3
14,Bogota,Cundinamarca,40.3
18,Riohacha,La Guajira,49.9
32,Puerto Carreno,Vichada,31.4
1,Leticia,Amazonas,17.3
28,Sincelejo,Sucre,41.5
32,Puerto Carreno,Vichada,13.1
2,Medellin,Antioquia,12.1
31,Mitu,Vaupes,39.1
28,Sincelejo,Sucre,18.1
4,Barranquilla,Atlantico,20.8
3,Arauca,Arauca,6.5
30,Cali,Valle del Cauca,34.7
18,Riohacha,La Guajira,13.1
11,Valledupar,Cesar,41.1
4,Barranquilla,Atlantico,40.7
10,Popayan,Cauca,16.0
1,Leticia,Amazonas,0.2
20,Villavicencio,Meta,19.0
32,Puerto Carreno,Vichada,12.1
23,Mocoa,Putumayo,1.8
12,Quibdo,Choco,47.5
9,Yopal,Casanare,19.7
19,Santa Marta,Magdalena,30.3
5,Cartagena,Bolivar,32.7
1,Leticia,Amazonas,37.0
22,Cucuta,Norte de Santander,14.7
19,Santa Marta,Magdalena,26.2
13,Monteria,Cordoba,19.2
28,Sincelejo,Sucre,34.5
11,Valledupar,Cesar,5.5
19,Santa Marta,Magdalena,49.0
30,Cali,Valle del Cauca,33.6
23,Mocoa,Putumayo,21.6
21,Pasto,Narino,3.1
14,Bogota,Cundinamarca,4.6
4,Barranquilla,Atlantico,44.1
4,Barranquilla,Atlantico,45.9
17,Neiva,Huila,26.5
24,Armenia,Quindio,41.6
19,Santa Marta,Magdalena,23.0
15,Inirida,Guainia,24.1
22,Cucuta,Norte de Santander,44.8
20,Villavicencio,Meta,7.1
29,Ibague,Tolima,47.1
21,Pasto,Narino,34.4
20,Villavicencio,Meta,17.4
17,Neiva,Huila,41.6
1,Leticia,Amazonas,46.0
21,Pasto,Narino,36.9
30,Cali,Valle del Cauca,47.2
15,Inirida,Guainia,36.5
5,Cartagena,Bolivar,14.6
14,Bogota,Cundinamarca,20.3
27,Bucaramanga,Santander,26.6
8,Florencia,Caqueta,31.3
4,Barranquilla,Atlantico,50.4
31,Mitu,Vaupes,28.1
9,Yopal,Casanare,4.7
23,Mocoa,Putumayo,32.0
28,Sincelejo,Sucre,5.3
15,Inirida,Guainia,37.7
11,Valledupar,Cesar,0.1
8,Florencia,Caqueta,13.9
19,Santa Marta,Magdalena,19.3
3,Arauca,Arauca,36.2
29,Ibague,Tolima,5.8
12,Quibdo,Choco,15.9
5,Cartagena,Bolivar,42.2
29,Ibague,Tolima,19.3
31,Mitu,Vaupes,20.2
29,Ibague,Tolima,42.8
13,Monteria,Cordoba,1.6
8,Florencia,Caqueta,24.7
3,Arauca,Arauca,11.3
29,Ibague,Tolima,32.2
17,Neiva,Huila,12.8
8,Florencia,Caqueta,12.7
20,Villavicencio,Meta,32.1
20,Villavicencio,Meta,27.1
15,Inirida,Guainia,2.4
13,Monteria,Cordoba,41.1
31,Mitu,Vaupes,39.3
29,Ibague,Tolima,24.8
7,Manizales,Caldas,38.6
28,Sincelejo,Sucre,28.7
23,Mocoa,Putumayo,16.3
2,Medellin,Antioquia,25.8
12,Quibdo,Choco,31.7
23,Mocoa,Putumayo,10.3
20,Villavicencio,Meta,34.5
21,Pasto,Narino,10.7
31,Mitu,Vaupes,3.4
18,Riohacha,La Guajira,13.8
14,Bogota,Cundinamarca,10.3
20,Villavicencio,Meta,24.1
28,Sincelejo,Sucre,17.1
5,Cartagena,Bolivar,9.0
29,Ibague,Tolima,15.9
13,Monteria,Cordoba,48.5
5,Cartagena,Bolivar,41.5
17,Neiva,Huila,21.4
29,Ibague,Tolima,15.6
13,Monteria,Cordoba,50.0
18,Riohacha,La Guajira,36.6
19,Santa Marta,Magdalena,4.5
13,Monteria,Cordoba,15.1
26,San Andres,San Andres y Providencia,29.9
10,Popayan,Cauca,45.0
1,Leticia,Amazonas,20.4
31,Mitu,Vaupes,6.6
26,San Andres,San Andres y Providencia,48.0
19,Santa Marta,Magdalena,13.2
21,Pasto,Narino,33.2
7,Manizales,Caldas,11.1
16,San Jose del Guaviare,Guaviare,34.9
22,Cucuta,Norte de Santander,37.8
17,Neiva,Huila,22.4
7,Manizales,Caldas,37.5
28,Sincelejo,Sucre,29.6
25,Pereira,Risaralda,29.2
28,Sincelejo,Sucre,25.5
21,Pasto,Narino,15.1
9,Yopal,Casanare,15.4
8,Florencia,Caqueta,23.3
30,Cali,Valle del Cauca,0.1
25,Pereira,Risaralda,23.6
19,Santa Marta,Magdalena,1.5
9,Yopal,Casanare,33.9
14,Bogota,Cundinamarca,38.7
30,Cali,Valle del Cauca,35.9
32,Puerto Carreno,Vichada,34.2
1,Leticia,Amazonas,50.4
13,Monteria,Cordoba,24.0
17,Neiva,Huila,31.4
18,Riohacha,La Guajira,43.4
16,San Jose del Guaviare,Guaviare,14.3
4,Barranquilla,Atlantico,22.2
13,Monteria,Cordoba,41.4
12,Quibdo,Choco,13.3
8,Florencia,Caqueta,30.6
24,Armenia,Quindio,2.7
13,Monteria,Cordoba,22.3
9,Yopal,Casanare,26.8
3,Arauca,Arauca,23.1
32,Puerto Carreno,Vichada,26.5
2,Medellin,Antioquia,26.5
20,Villavicencio,Meta,49.4
30,Cali,Valle del Cauca,46.5
5,Cartagena,Bolivar,23.8
19,Santa Marta,Magdalena,7.1
19,Santa Marta,Magdalena,2.5
22,Cucuta,Norte de Santander,42.3
29,Ibague,Tolima,36.8
17,Neiva,Huila,8.6
28,Sincelejo,Sucre,32.6
7,Manizales,Caldas,25.9
31,Mitu,Vaupes,39.4
26,San Andres,San Andres y Providencia,27.9
12,Quibdo,Choco,27.9
14,Bogota,Cundinamarca,37.6
7,Manizales,Caldas,29.6
25,Pereira,Risaralda,42.7
18,Riohacha,La Guajira,21.1
15,Inirida,Guainia,17.1
26,San Andres,San Andres y Providencia,42.9
12,Quibdo,Choco,49.7
12,Quibdo,Choco,16.6
17,Neiva,Huila,39.9
2,Medellin,Antioquia,0.6
3,Arauca,Arauca,20.0
22,Cucuta,Norte de Santander,45.7
8,Florencia,Caqueta,7.7
11,Valledupar,Cesar,24.5
3,Arauca,Arauca,23.2
4,Barranquilla,Atlantico,17.6
29,Ibague,Tolima,15.0
20,Villavicencio,Meta,42.4
20,Villavicencio,Meta,36.5
30,Cali,Valle del Cauca,2.8
11,Valledupar,Cesar,12.2
20,Villavicencio,Meta,17.9
6,Tunja,Boyaca,50.4
8,Florencia,Caqueta,48.6
30,Cali,Valle del Cauca,36.1
9,Yopal,Casanare,12.2
18,Riohacha,La Guajira,37.4
21,Pasto,Narino,49.3
24,Armenia,Quindio,20.5
29,Ibague,Tolima,29.8
18,Riohacha,La Guajira,28.8
13,Monteria,Cordoba,39.3
13,Monteria,Cordoba,26.6
23,Mocoa,Putumayo,35.2
24,Armenia,Quindio,28.9
13,Monteria,Cordoba,26.1
32,Puerto Carreno,Vichada,21.3
21,Pasto,Narino,35.0
11,Valledupar,Cesar,10.4
29,Ibague,Tolima,22.9
23,Mocoa,Putumayo,13.3
26,San Andres,San Andres y Providencia,37.0
20,Villavicencio,Meta,47.8
6,Tunja,Boyaca,0.3
28,Sincelejo,Sucre,11.2
10,Popayan,Cauca,11.4
7,Manizales,Caldas,26.6
29,Ibague,Tolima,29.5
3,Arauca,Arauca,27.3
14,Bogota,Cundinamarca,8.4
29,Ibague,Tolima,36.9
15,Inirida,Guainia,3.0
4,Barranquilla,Atlantico,7.8
8,Florencia,Caqueta,19.4
13,Monteria,Cordoba,19.9
11,Valledupar,Cesar,10.9
30,Cali,Valle del Cauca,15.2
6,Tunja,Boyaca,40.4
32,Puerto Carreno,Vichada,9.0
27,Bucaramanga,Santander,16.1
30,Cali,Valle del Cauca,31.3
10,Popayan,Cauca,35.4
2,Medellin,Antioquia,49.7
17,Neiva,Huila,21.1
19,Santa Marta,Magdalena,32.5
11,Valledupar,Cesar,7.3
15,Inirida,Guainia,25.9
12,Quibdo,Choco,38.6
18,Riohacha,La Guajira,5.0
18,Riohacha,La Guajira,24.7
9,Yopal,Casanare,8.1
22,Cucuta,Norte de Santander,19.6
21,Pasto,Narino,18.1
29,Ibague,Tolima,4.1
3,Arauca,Arauca,47.6
17,Neiva,Huila,7.6
13,Monteria,Cordoba,42.7
7,Manizales,Caldas,7.7
7,Manizales,Caldas,38.1
7,Manizales,Caldas,30.5
9,Yopal,Casanare,5.9
17,Neiva,Huila,24.0
2,Medellin,Antioquia,27.1
2,Medellin,Antioquia,17.9
17,Neiva,Huila,35.9
28,Sincelejo,Sucre,12.7
22,Cucuta,Norte de Santander,44.1
1,Leticia,Amazonas,35.0
1,Leticia,Amazonas,38.8
14,Bogota,Cundinamarca,11.5
25,Pereira,Risaralda,45.2
2,Medellin,Antioquia,33.2
19,Santa Marta,Magdalena,32.1
14,Bogota,Cundinamarca,25.7
10,Popayan,Cauca,40.6
29,Ibague,Tolima,1.7
24,Armenia,Quindio,21.2
23,Mocoa,Putumayo,28.0
12,Quibdo,Choco,3.9
8,Florencia,Caqueta,14.8
30,Cali,Valle del Cauca,49.6
1,Leticia,Amazonas,38.1
5,Cartagena,Bolivar,46.1
6,Tunja,Boyaca,32.0
11,Valledupar,Cesar,16.6
24,Armenia,Quindio,12.2
19,Santa Marta,Magdalena,0.8
18,Riohacha,La Guajira,45.8
13,Monteria,Cordoba,0.4
7,Manizales,Caldas,8.1
19,Santa Marta,Magdalena,24.6
9,Yopal,Casanare,28.6
21,Pasto,Narino,37.3
6,Tunja,Boyaca,47.1
24,Armenia,Quindio,43.4
4,Barranquilla,Atlantico,16.6
17,Neiva,Huila,6.0
32,Puerto Carreno,Vichada,47.1
28,Sincelejo,Sucre,49.3
20,Villavicencio,Meta,38.4
15,Inirida,Guainia,19.6
4,Barranquilla,Atlantico,26.9
30,Cali,Valle del Cauca,39.5
18,Riohacha,La Guajira,22.1
18,Riohacha,La Guajira,23.0
6,Tunja,Boyaca,12.7
5,Cartagena,Bolivar,28.7
4,Barranquilla,Atlantico,6.6
30,Cali,Valle del Cauca,22.4
7,Manizales,Caldas,49.5
10,Popayan,Cauca,26.2
14,Bogota,Cundinamarca,16.9
13,Monteria,Cordoba,41.7
32,Puerto Carreno,Vichada,9.7
14,Bogota,Cundinamarca,36.8
22,Cucuta,Norte de Santander,24.4
4,Barranquilla,Atlantico,46.8
12,Quibdo,Choco,31.7
5,Cartagena,Bolivar,20.5
22,Cucuta,Norte de Santander,40.7
12,Quibdo,Choco,12.7
30,Cali,Valle del Cauca,4.9
10,Popayan,Cauca,14.2
7,Manizales,Caldas,14.8
20,Villavicencio,Meta,5.6
31,Mitu,Vaupes,42.0
6,Tunja,Boyaca,43.4
20,Villavicencio,Meta,46.5
21,Pasto,Narino,2.0
1,Leticia,Amazonas,20.8
4,Barranquilla,Atlantico,37.0
12,Quibdo,Choco,49.7
4,Barranquilla,Atlantico,38.4
10,Popayan,Cauca,37.2
26,San Andres,San Andres y Providencia,25.6
5,Cartagena,Bolivar,18.4
1,Leticia,Amazonas,29.8
23,Mocoa,Putumayo,11.8
12,Quibdo,Choco,7.8
31,Mitu,Vaupes,47.6
9,Yopal,Casanare,1.7
20,Villavicencio,Meta,27.1
23,Mocoa,Putumayo,30.6
21,Pasto,Narino,17.6
9,Yopal,Casanare,26.1
2,Medellin,Antioquia,28.2
17,Neiva,Huila,8.9
5,Cartagena,Bolivar,17.0
7,Manizales,Caldas,20.0
29,Ibague,Tolima,9.3
10,Popayan,Cauca,31.3
14,Bogota,Cundinamarca,35.8
5,Cartagena,Bolivar,43.0
26,San Andres,San Andres y Providencia,48.7
23,Mocoa,Putumayo,32.9
30,Cali,Valle del Cauca,38.9
9,Yopal,Casanare,30.4
2,Medellin,Antioquia,42.9
31,Mitu,Vaupes,23.1
24,Armenia,Quindio,27.1
8,Florencia,Caqueta,42.2
29,Ibague,Tolima,32.8
24,Armenia,Quindio,31.6
32,Puerto Carreno,Vichada,47.8
20,Villavicencio,Meta,45.1
6,Tunja,Boyaca,36.5
9,Yopal,Casanare,36.3
12,Quibdo,Choco,21.3
14,Bogota,Cundinamarca,48.1
26,San Andres,San Andres y Providencia,42.6
2,Medellin,Antioquia,39.2
7,Manizales,Caldas,1.8
8,Florencia,Caqueta,42.1
17,Neiva,Huila,35.8
30,Cali,Valle del Cauca,25.9
8,Florencia,Caqueta,32.5
15,Inirida,Guainia,3.1
8,Florencia,Caqueta,35.1
10,Popayan,Cauca,30.0
20,Villavicencio,Meta,24.4
21,Pasto,Narino,8.2
27,Bucaramanga,Santander,43.0
14,Bogota,Cundinamarca,17.5
2,Medellin,Antioquia,45.2
4,Barranquilla,Atlantico,13.0
27,Bucaramanga,Santander,15.5
29,Ibague,Tolima,6.1
23,Mocoa,Putumayo,42.3
30,Cali,Valle del Cauca,18.7
28,Sincelejo,Sucre,25.4
3,Arauca,Arauca,14.5
30,Cali,Valle del Cauca,29.5
4,Barranquilla,Atlantico,38.0
30,Cali,Valle del Cauca,49.3
1,Leticia,Amazonas,34.2
26,San Andres,San Andres y Providencia,6.7
6,Tunja,Boyaca,3.7
12,Quibdo,Choco,16.8
14,Bogota,Cundinamarca,48.5
22,Cucuta,Norte de Santander,7.6
12,Quibdo,Choco,30.3
19,Santa Marta,Magdalena,48.3
26,San Andres,San Andres y Providencia,46.3
10,Popayan,Cauca,33.2
7,Manizales,Caldas,7.9
13,Monteria,Cordoba,45.7
32,Puerto Carreno,Vichada,31.5
31,Mitu,Vaupes,47.8
25,Pereira,Risaralda,16.1
29,Ibague,Tolima,27.1
16,San Jose del Guaviare,Guaviare,30.8
26,San Andres,San Andres y Providencia,21.5
21,Pasto,Narino,15.9
2,Medellin,Antioquia,49.0
11,Valledupar,Cesar,40.5
1,Leticia,Amazonas,30.4
14,Bogota,Cundinamarca,41.9
11,Valledupar,Cesar,31.3
29,Ibague,Tolima,14.6
20,Villavicencio,Meta,8.1
17,Neiva,Huila,17.1
1,Leticia,Amazonas,34.3
26,San Andres,San Andres y Providencia,12.1
13,Monteria,Cordoba,13.7
12,Quibdo,Choco,37.6
2,Medellin,Antioquia,47.1
2,Medellin,Antioquia,2.4
17,Neiva,Huila,12.3
23,Mocoa,Putumayo,33.0
29,Ibague,Tolima,9.7
22,Cucuta,Norte de Santander,9.7
12,Quibdo,Choco,23.0
21,Pasto,Narino,46.1
29,Ibague,Tolima,10.3
19,Santa Marta,Magdalena,2.5
4,Barranquilla,Atlantico,16.1
4,Barranquilla,Atlantico,1.1
11,Valledupar,Cesar,1.8
13,Monteria,Cordoba,28.6
27,Bucaramanga,Santander,25.9
31,Mitu,Vaupes,35.6
3,Arauca,Arauca,6.3
24,Armenia,Quindio,4.1
14,Bogota,Cundinamarca,27.8
2,Medellin,Antioquia,39.0
25,Pereira,Risaralda,10.8
14,Bogota,Cundinamarca,35.5
15,Inirida,Guainia,39.8
12,Quibdo,Choco,6.8
6,Tunja,Boyaca,18.7
5,Cartagena,Bolivar,30.4
12,Quibdo,Choco,27.0
22,Cucuta,Norte de Santander,28.2
31,Mitu,Vaupes,45.3
31,Mitu,Vaupes,10.0
21,Pasto,Narino,32.6
32,Puerto Carreno,Vichada,7.1
18,Riohacha,La Guajira,17.5
11,Valledupar,Cesar,3.7
18,Riohacha,La Guajira,46.4
1,Leticia,Amazonas,22.2
12,Quibdo,Choco,12.6
14,Bogota,Cundinamarca,2.9
15,Inirida,Guainia,16.8
13,Monteria,Cordoba,19.7
19,Santa Marta,Magdalena,38.4
25,Pereira,Risaralda,11.5
9,Yopal,Casanare,22.6
12,Quibdo,Choco,32.8
30,Cali,Valle del Cauca,22.9
25,Pereira,Risaralda,8.9
21,Pasto,Narino,37.5
17,Neiva,Huila,16.8
20,Villavicencio,Meta,17.2
5,Cartagena,Bolivar,31.1
9,Yopal,Casanare,13.6
8,Florencia,Caqueta,34.4
17,Neiva,Huila,14.0
6,Tunja,Boyaca,33.9
10,Popayan,Cauca,37.7
5,Cartagena,Bolivar,37.6
30,Cali,Valle del Cauca,1.0
30,Cali,Valle del Cauca,0.7
26,San Andres,San Andres y Providencia,19.6
14,Bogota,Cundinamarca,8.7
17,Neiva,Huila,47.9
25,Pereira,Risaralda,32.4
9,Yopal,Casanare,20.0
28,Sincelejo,Sucre,35.3
31,Mitu,Vaupes,1.2
17,Neiva,Huila,44.0
5,Cartagena,Bolivar,28.1
13,Monteria,Cordoba,42.2
3,Arauca,Arauca,49.3
24,Armenia,Quindio,0.6
6,Tunja,Boyaca,9.4
13,Monteria,Cordoba,49.1
26,San Andres,San Andres y Providencia,10.4
27,Bucaramanga,Santander,31.7
11,Valledupar,Cesar,34.1
26,San Andres,San Andres y Providencia,36.2
10,Popayan,Cauca,30.4
28,Sincelejo,Sucre,34.4
2,Medellin,Antioquia,24.3
11,Valledupar,Cesar,25.7
10,Popayan,Cauca,30.0
24,Armenia,Quindio,21.0
4,Barranquilla,Atlantico,23.1
14,Bogota,Cundinamarca,11.7
18,Riohacha,La Guajira,19.1
19,Santa Marta,Magdalena,35.5
20,Villavicencio,Meta,49.1
12,Quibdo,Choco,25.4
22,Cucuta,Norte de Santander,5.0
18,Riohacha,La Guajira,30.1
8,Florencia,Caqueta,31.3
24,Armenia,Quindio,38.3
19,Santa Marta,Magdalena,31.6
22,Cucuta,Norte de Santander,28.2
2,Medellin,Antioquia,33.0
10,Popayan,Cauca,15.1
11,Valledupar,Cesar,21.2
27,Bucaramanga,Santander,15.7
1,Leticia,Amazonas,4.0
12,Quibdo,Choco,36.7
11,Valledupar,Cesar,12.8
26,San Andres,San Andres y Providencia,45.2
25,Pereira,Risaralda,29.6
4,Barranquilla,Atlantico,31.0
12,Quibdo,Choco,1.7
2,Medellin,Antioquia,21.1
24,Armenia,Quindio,45.3
8,Florencia,Caqueta,7.9
22,Cucuta,Norte de Santander,39.8
30,Cali,Valle del Cauca,32.0
26,San Andres,San Andres y Providencia,33.1
15,Inirida,Guainia,20.7
19,Santa Marta,Magdalena,14.4
28,Sincelejo,Sucre,37.1
9,Yopal,Casanare,36.4
22,Cucuta,Norte de Santander,8.9
7,Manizales,Caldas,43.3
29,Ibague,Tolima,29.4
27,Bucaramanga,Santander,14.0
18,Riohacha,La Guajira,50.3
22,Cucuta,Norte de Santander,0.3
19,Santa Marta,Magdalena,37.5
28,Sincelejo,Sucre,21.7
26,San Andres,San Andres y Providencia,26.9
23,Mocoa,Putumayo,18.5
19,Santa Marta,Magdalena,4.3
5,Cartagena,Bolivar,10.3
12,Quibdo,Choco,38.1
26,San Andres,San Andres y Providencia,23.3
16,San Jose del Guaviare,Guaviare,46.5
16,San Jose del Guaviare,Guaviare,5.4
22,Cucuta,Norte de Santander,43.4
24,Armenia,Quindio,45.5
19,Santa Marta,Magdalena,30.0
